stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
11_4087,,Almoinha (Estr Almoinha) Café Central,,38.4655841959859,-9.11219268187406,,,,
11_4088,,Almoinha (Estr Almoinha) Fte Café Apolo,,38.4676943241323,-9.1137841961423,,,,
11_2503,,Almoinha (Estr Almoinha) Fte Café Central,,38.4655841959859,-9.11219268187406,,,,
11_2505,,Almoinha (Estr Almoinha) Fte Snack Bar Telheiro,,38.4698689943516,-9.11687676573746,,,,
11_3902,,Almoinha (Estr Almoinha) Snack Bar Telheiro,,38.4698873410713,-9.11688225658445,,,,
11_3903,,Almoinha (Estr Almoinha Fte Lte 5),,38.4717722201861,-9.11666248027801,,,,
11_2501,,Almoinha (Estr Almoinha Lte 5),,38.4717722201861,-9.11666248027801,,,,
11_3995,,Almoinha (Fte Minimercado),,38.4737933453546,-9.12010958758897,,,,
11_2504,,Almoinha (Minimercado),,38.4738921738284,-9.12011633919028,,,,
11_496,,Alto Estanqueiro (Bº Boa Esperança 43) Semáforos,,38.6806050986653,-8.93937592332442,,,,
11_497,,Alto Estanqueiro (Bº Carvalhas) Fte R 11 Março,,38.6803939098737,-8.93920143203994,,,,
11_3522,,Alto Estanqueiro (EN 5) (X) Fte R Vinte Mai (Bº B ,,38.6839060794456,-8.93899121124976,,,,
11_3523,,Alto Estanqueiro (EN 5) (X) R Vinte Maio (Bº B Esp,,38.6839437338235,-8.93911986243442,,,,
11_3525,,Alto Estanqueiro (EN 5) (X) R Vitória,,38.6819890595968,-8.93220178467494,,,,
11_3488,,Alto Estanqueiro (EN 5) Bº Boa Esperança,,38.6828823102158,-8.9353897678223,,,,
11_3487,,Alto Estanqueiro (EN 5) Bº Boa Esperança,,38.6828468902076,-8.9352130362512,,,,
11_3560,,Alto Estanqueiro (EN 5) Fte R Gonçalo Pacheco,,38.6817476266044,-8.93134683876389,,,,
11_3476,,Alto Estanqueiro (Esc Primária),,38.6794877325261,-8.92849533918406,,,,
11_3480,,Alto Estanqueiro (Fte Esc Primária),,38.6794810011285,-8.92839882722236,,,,
11_498,,Alto Estanqueiro (Fte Tanqueluz),,38.6722685477416,-8.93233758523436,,,,
11_499,,Alto Estanqueiro (Tanqueluz),,38.67182,-8.93197,,,,
11_500,,Alto Estanqueiro (X) Bº Florindo,,38.6753314843199,-8.93492093381731,,,,
11_1697,,Alto Estanqueiro (X) Bº Florindo c- Bº Miranda,,38.6743782336177,-8.93411218216577,,,,
11_1699,,Alto Estefanilha (Fte IPS),,38.5236180542651,-8.83945275930122,,,,
11_1698,,Alto Estefanilha (IPS),,38.5235931495239,-8.83926455303814,,,,
11_1700,,Alto Faralhão,,38.5221889589222,-8.81488779975622,,,,
11_1603,,Alto Faralhão,,38.5221863552068,-8.81478775713534,,,,
11_1704,,Alto Faralhão (176),,38.5228588592,-8.81488215085927,,,,
11_1706,,Alto Guerra (Acesso EN 10),,38.5378575777333,-8.84676931041748,,,,
11_1708,,Alto Guerra (Casa Mariscos),,38.5380332724597,-8.84466402402567,,,,
11_1705,,Alto Guerra (EN 10) Semáforos,,38.5377239501751,-8.8484043941492,,,,
11_5873,,Alto Guerra (Escola),,38.539468922436,-8.84736853186141,,,,
11_5874,,Alto Guerra (Escola),,38.5394378567116,-8.84742922803996,,,,
11_1710,,Alto Guerra (Loja Sofá),,38.5382541698989,-8.84198326415193,,,,
11_4022,,Alto Guerra (R 1 Junho) Rotunda Fte Esc Alto Guerr,,38.5394378567116,-8.84742922803996,,,,
11_1242,,Alto Índio (Estr Alto Índio) Externato Tim Tim,,38.6565113329987,-9.17316830111415,,,,
11_1246,,Alto Índio (Estr Alto Índio) Fte Viv Freire,,38.654945089066,-9.17834658595087,,,,
11_1240,,Alto Índio (Estr Alto Índio) Posto Jumbo,,38.6566394613766,-9.17208566736401,,,,
11_1244,,Alto Índio (Estr Alto Índio) Viv Freire,,38.6549070555084,-9.17840655148468,,,,
11_3000,,Alto Índio (Estr Alto Índio 2),,38.6527714334331,-9.18595242393681,,,,
11_1243,,Alto Índio (Estr Alto Índio 4) Polidesportivo,,38.6539060018818,-9.18321730988823,,,,
11_1241,,Alto Índio (Estr Alto Índio Fte 2),,38.6527789695026,-9.18592957344648,,,,
11_1245,,Alto Índio (Estr Alto Índio Fte 4) Polidesportivo,,38.6541347829182,-9.18302271603021,,,,
11_1022,,Alto Índio (Fte Qta Perfume),,38.6541872082631,-9.18796640900072,,,,
11_1023,,Alto Índio (Qta Perfume),,38.654413773388,-9.18806554871707,,,,
11_1892,,Alto Moinho (Avª D Afonso Henriques) Fte Jardim,,38.6400659056955,-9.16056351098377,,,,
11_1462,,Alto Moinho (Avª D Afonso Henriques) Jardim,,38.6400659056955,-9.16056351098377,,,,
11_1024,,Alto Moinho (Lgo 1º Maio) Fte Viv Susana,,38.6370074726021,-9.15862202754484,,,,
11_1025,,Alto Moinho (Lgo 1º Maio) Viv Susana,,38.6371696920874,-9.1584618611677,,,,
11_1026,,Alto Moinho (R 1º Maio 22),,38.6372319538939,-9.15702681414362,,,,
11_1027,,Alto Moinho (R 1º Maio Fte 14),,38.6371621128692,-9.15681247474916,,,,
11_1389,,Alto Moinho (R Descobertas 17),,38.6373783822704,-9.1626490753564,,,,
11_1320,,Alto Moinho (R Descobertas Fte 17),,38.6374889534799,-9.16261753525262,,,,
11_1319,,Alto Moinho (R Guerra Junqueiro) Fte Jardim,,38.6346785782383,-9.16399055642378,,,,
11_1127,,Alto Moinho (R Guerra Junqueiro) Jardim,,38.6345647423337,-9.16370023197144,,,,
11_1028,,Alto Moinho (R Guerra Junqueiro 42),,38.633820500337,-9.1618428016583,,,,
11_1031,,Alto Moinho (R Guerra Junqueiro Fte 42),,38.633820500337,-9.1618428016583,,,,
11_1033,,Alto Moinho (R João Deus) C Clínico A Moinho,,38.6348019674337,-9.15978570807299,,,,
11_1032,,Alto Moinho (R João Deus) Fte C Clínico A Moinho,,38.6351998426322,-9.15979122756425,,,,
11_1712,,Alto Rasca (3),,38.5033044319904,-8.96307546533964,,,,
11_1713,,Alto Rasca (Fte 3),,38.5033178097836,-8.9631924938454,,,,
11_3652,,Alto S Sebastião (Cemitério - Depósito Água),,38.6596054873269,-8.98802553274208,,,,
11_3649,,Alto S Sebastião (EM 1022 Fte Lte 10),,38.6609286471518,-8.98614209340456,,,,
11_3650,,Alto S Sebastião (EM 1022 Lte 10),,38.6609721350078,-8.98620428825922,,,,
11_2507,,Alto Vinhas (EN 379),,38.4876169877494,-9.06227665176534,,,,
11_2506,,Alto Vinhas (EN 379),,38.4871840891917,-9.06296780883535,,,,
11_3163,,Amora (Avª Afonso Costa 31),,38.623125616794,-9.11454395250153,,,,
11_1043,,Amora (Avª Afonso Costa 6) Esc Paulo Gama,,38.6221519245292,-9.11209865859222,,,,
11_1034,,Amora (Avª Afonso Costa 7) Fte Esc Paulo Gama,,38.6219764962964,-9.11154776455449,,,,
11_3166,,Amora (Avª Afonso Costa Fte 31),,38.6231299265605,-9.11455276279613,,,,
